"title","url","stars","name","reviewUrl","text"
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,"RS Triharsi salah satu RS terbaik di Solo"
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,"Selama saya jadi pasien di RS Tri Harsi itu... Pelayanan cepat. Perawat ramah tapi juga ada yang galak sihhh... Selama rawat jalan juga itu gmn ya bilangnya... Pokoke pendaftaran cepat. Pelayanan di tensi juga ramah ramah waktu tensi tinggi saya di bilangi @ bapak harus gini harus gitu @ malah kaya dokternya 🤭🤭🤭🤭 tapi bagus lo itu saya belum pernah ketemu perawat kaya gitu di rumah sakit manapun.. Itu malah bagus 👍👍👍. terus waktu periksa itu dokter juga ramah ramah gak ada yang galak. Terus setelah periksa kita harus keruang kaca itu pelayanan cepat juga ramah. Setelah itu ambil obat di lantai dua.., eee tak kira lama teryata baru mau duduk malah obat sudah duluan jadi.... Saya berfikir ini apa apotekernya punya tangan deFLASSSS cepet banget baca tulisan dokter 🤣🤣🤣🤣🤣.
Itu pengalaman saya.... Untuk RS Tri Harsi memang IS GOOD gak salah saya pilih rumah sakit.... Yang penting tingkatkan lagi pelayanan biar jadi no 1"
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,"Pelayanann ramah, obat antri tidak lama namun mungkin perlu ada mushola di lantai 3 tempat periksa (tidak jauh dari situ) karena kalau mau ke mushola harua ke parkiran bawah  (baseman) tidak ada lift dan tangganya pun di tutup jadi harua lewat turunan yang kalau untuk orang2 yang sudah sepuh sulit untuk menjangkaunya dan untuk pengantar pasien kalau meu ninggal2 saat antri periksa juga terlalu jauh buat ninggal2 pasien yang diantar"
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,"Tempatnya nyaman dan secara umum pelayanan oke"
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,"Pelayanan nya sangat fasilitas sesuai kelas nya perawat ramah n baik sngat membantu"
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,"Pelayanan di RS.Triharsi sangat baik dan puas..Dokter spesialis syaraf dan asisten laki laki yg berkaca mata juga ramah,baik pokok nya puas bisa berobat di RS ini..
Salam Sehat Selalu Buat Kita Semua🙏😍"
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,"Pelayanan IGD nya bagus"
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","1",,,"Sudah complain kalau dibagian kontrol (ruang kaca)  lebih baik dikasih speaker biar yang periksa tidak menumpuk bahkan tidak mendapat tempat duduk.  Complain sama sekali tidak di balas bahkan tidak ditindak sama sekali. Padahal kami kalau harus berdiri ditengah pintu ya kasian yang lainnya (jalan jadi penuh), tapi kalau harus cari tempat duduk kami tidak dengar petugas memanggil nama pasien."
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,"Pelayanan di RS Triharsi sangat baik.perawatnya ramah,dokternya juga ramah,konsultasi dg dokter dg detail dan sangat jelas.rumah sakitnya bersih,shg pasien merasa nyaman selama perawatan di RS Triharsi.."
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,"Pelayanan bagus 👍"
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,"Pelayanan Baik, Ramah dan memuaskan. Tingkatkan terus pelayanan nya."
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,"Kami pasien RS Triharsi Surakarta
Kami sangat sangat puas akan pelayanan diRS Triharsi
Semoga RS Triharsi bisa terus mempertahankan pelayanan yg baik dan semoga kedepannya bisa lebih baik lagi"
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,"Terima kasih atas pelayanan mulai dari igd rawat inap gizi farmasi kasir cleaning servis dan semua tim medis yg memberikan pelayanan terbaiknya.....saya puas dg semuanya....proses dan respon cepat gk ribet....pertahankan"
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,"Nyaman,bersih"
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","1",,,"Pelayanan buat ambil obat terlalu lama.
Hampir 3 jam  menunggu obat"
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","1",,,
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,"Pelayanan ramah
Penjelasan mudah dipahami, terinci."
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,"Saya pasien rawat inap sendirian, tanpa pendamping. Pelayanan staff medis dan non medis ramah, cepat, sopan. Saya dibantu Mulai dari pendaftaran, pelayanan radiologi sampai pelayanan di ruang rawat inap. Terima kasih untuk semua staff medis dan non medis yang sudah membantu proses penyembuhan saya di RS Triharsi. Semoga sehat dan sukses selalu 🫶"
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,"RS terbaik di Solo"
"RS Triharsi","https://www.google.com/maps/search/?api=1&query=RS%20Triharsi&query_place_id=ChIJQUmbBpIWei4Rd6evMmrAly4","5",,,"Pelayanan memuaskan,tingkatkan"
